STATEFP|PLACEFP|NAME|NAMELSAD
22|82565|Wisner|Wisner town
22|83125|Woodworth|Woodworth town
22|83335|Youngsville|Youngsville city
22|83405|Zachary|Zachary city
22|83685|Zwolle|Zwolle town
17|00113|Abingdon|Abingdon city
17|00230|Addieville|Addieville village
17|00243|Addison|Addison village
17|00295|Adeline|Adeline village
17|00516|Albany|Albany village
17|00555|Albers|Albers village
17|00568|Albion|Albion city
17|00646|Aledo|Aledo city
17|00672|Alexis|Alexis village
17|00685|Algonquin|Algonquin village
17|00737|Alhambra|Alhambra village
17|00815|Allendale|Allendale village
17|00867|Allenville|Allenville village
17|00880|Allerton|Allerton village
17|00919|Alma|Alma village
17|00958|Alorton|Alorton village
17|00971|Alpha|Alpha village
17|00997|Alsey|Alsey village
17|01010|Alsip|Alsip village
17|01049|Altamont|Altamont city
17|01114|Alton|Alton city
17|01140|Altona|Altona village
17|01205|Alto Pass|Alto Pass village
17|01242|Alvin|Alvin village
17|01270|Amboy|Amboy city
17|01361|Anchor|Anchor village
17|01426|Andalusia|Andalusia village
17|01491|Andover|Andover village
17|01543|Anna|Anna city
17|01569|Annawan|Annawan town
17|01595|Antioch|Antioch village
17|01673|Apple River|Apple River village
17|01881|Arcola|Arcola city
17|01946|Arenzville|Arenzville village
17|01972|Argenta|Argenta village
17|02102|Arlington|Arlington village
17|02154|Arlington Heights|Arlington Heights village
17|02206|Armington|Armington village
17|02258|Aroma Park|Aroma Park village
17|02342|Arrowsmith|Arrowsmith village
17|02414|Arthur|Arthur village
17|02479|Ashkum|Ashkum village
17|02505|Ashland|Ashland village
17|02531|Ashley|Ashley city
17|02557|Ashmore|Ashmore village
17|02583|Ashton|Ashton village
17|02609|Assumption|Assumption city
17|02635|Astoria|Astoria town
17|02674|Athens|Athens city
17|02726|Atkinson|Atkinson town
17|02752|Atlanta|Atlanta city
17|02882|Atwood|Atwood village
17|02921|Auburn|Auburn city
17|02986|Augusta|Augusta village
17|03012|Aurora|Aurora city
17|03103|Ava|Ava city
17|03181|Aviston|Aviston village
17|03207|Avon|Avon village
17|03454|Baldwin|Baldwin village
17|03571|Banner|Banner village
17|03610|Bannockburn|Bannockburn village
17|03675|Bardolph|Bardolph village
17|03844|Barrington|Barrington village
17|03883|Barrington Hills|Barrington Hills village
17|03948|Barry|Barry city
17|04000|Bartelso|Bartelso village
17|04013|Bartlett|Bartlett village
17|04039|Bartonville|Bartonville village
17|04052|Basco|Basco village
17|04078|Batavia|Batavia city
17|04117|Batchtown|Batchtown village
17|04156|Bath|Bath village
17|04247|Baylis|Baylis village
17|04273|Bay View Gardens|Bay View Gardens village
17|04303|Beach Park|Beach Park village
17|04351|Beardstown|Beardstown city
17|04507|Beaverville|Beaverville village
17|04533|Beckemeyer|Beckemeyer village
17|04572|Bedford Park|Bedford Park village
17|04585|Beecher|Beecher village
17|04598|Beecher City|Beecher City village
17|04689|Belgium|Belgium village
17|04715|Belknap|Belknap village
17|04793|Belle Prairie City|Belle Prairie City town
17|04806|Belle Rive|Belle Rive village
17|04845|Belleville|Belleville city
17|04871|Bellevue|Bellevue village
17|04897|Bellflower|Bellflower village
17|04936|Bellmont|Bellmont village
17|04975|Bellwood|Bellwood village
17|05092|Belvidere|Belvidere city
17|05144|Bement|Bement village
17|05209|Benld|Benld city
17|05248|Bensenville|Bensenville village
17|05261|Benson|Benson village
17|05274|Bentley|Bentley town
17|05300|Benton|Benton city
17|05404|Berkeley|Berkeley village
17|05443|Berlin|Berlin village
17|05573|Berwyn|Berwyn city
17|05599|Bethalto|Bethalto village
17|05612|Bethany|Bethany village
17|05898|Biggsville|Biggsville village
17|05976|Big Rock|Big Rock village
17|06028|Bingham|Bingham village
17|06171|Bishop Hill|Bishop Hill village
17|06184|Bismarck|Bismarck village
17|06470|Blandinsville|Blandinsville village
17|06587|Bloomingdale|Bloomingdale village
17|06613|Bloomington|Bloomington city
17|06704|Blue Island|Blue Island city
17|06756|Blue Mound|Blue Mound village
17|06899|Bluffs|Bluffs village
17|06964|Bluford|Bluford village
17|07133|Bolingbrook|Bolingbrook village
17|07211|Bondville|Bondville village
17|07224|Bone Gap|Bone Gap village
17|07237|Bonfield|Bonfield village
17|07263|Bonnie|Bonnie village
17|07471|Bourbonnais|Bourbonnais village
17|07510|Bowen|Bowen village
17|07640|Braceville|Braceville village
17|07692|Bradford|Bradford village
17|07744|Bradley|Bradley village
17|07770|Braidwood|Braidwood city
17|07913|Breese|Breese city
17|08186|Bridgeport|Bridgeport city
17|08225|Bridgeview|Bridgeview village
17|08264|Brighton|Brighton village
17|08303|Brimfield|Brimfield village
17|08420|Broadlands|Broadlands village
17|08446|Broadview|Broadview village
17|08472|Broadwell|Broadwell village
17|08524|Brocton|Brocton village
17|08576|Brookfield|Brookfield village
17|08667|Brooklyn|Brooklyn village
17|08706|Brookport|Brookport city
17|08875|Broughton|Broughton village
17|08953|Browning|Browning village
17|08979|Browns|Browns village
17|08992|Brownstown|Brownstown village
17|09148|Brussels|Brussels village
17|09161|Bryant|Bryant village
17|09304|Buckingham|Buckingham village
17|09317|Buckley|Buckley village
17|09330|Buckner|Buckner village
17|09356|Buda|Buda village
17|09434|Buffalo|Buffalo village
17|09447|Buffalo Grove|Buffalo Grove village
17|09531|Bull Valley|Bull Valley village
17|09538|Bulpitt|Bulpitt village
17|09551|Buncombe|Buncombe village
17|09577|Bunker Hill|Bunker Hill city
17|09642|Burbank|Burbank city
17|09681|Bureau Junction|Bureau Junction village
17|09759|Burlington|Burlington village
17|09798|Burnham|Burnham village
17|09889|Burnt Prairie|Burnt Prairie village
17|09980|Burr Ridge|Burr Ridge village
17|10084|Bush|Bush village
17|10110|Bushnell|Bushnell city
17|10149|Butler|Butler village
17|10240|Byron|Byron city
17|10292|Cabery|Cabery village
17|10370|Cahokia|Cahokia village
17|10383|Cairo|Cairo city
17|10422|Caledonia|Caledonia village
17|10448|Calhoun|Calhoun village
17|10487|Calumet City|Calumet City city
17|10513|Calumet Park|Calumet Park village
17|10591|Camargo|Camargo village
17|10630|Cambria|Cambria village
17|10643|Cambridge|Cambridge village
17|10695|Camden|Camden village
17|10773|Campbell Hill|Campbell Hill village
17|10877|Camp Point|Camp Point village
17|10906|Campton Hills|Campton Hills village
17|10916|Campus|Campus village
17|11007|Canton|Canton city
17|11033|Cantrall|Cantrall village
17|11124|Capron|Capron village
17|11150|Carbon Cliff|Carbon Cliff village
17|11163|Carbondale|Carbondale city
17|11176|Carbon Hill|Carbon Hill village
17|11202|Carlinville|Carlinville city
17|11215|Carlock|Carlock village
17|11228|Carlyle|Carlyle city
17|11293|Carmi|Carmi city
17|11332|Carol Stream|Carol Stream village
17|11358|Carpentersville|Carpentersville village
17|11397|Carrier Mills|Carrier Mills village
17|11462|Carrollton|Carrollton city
17|11514|Carterville|Carterville city
17|11527|Carthage|Carthage city
17|11592|Cary|Cary village
17|11618|Casey|Casey city
17|11644|Caseyville|Caseyville village
17|11774|Catlin|Catlin village
17|11826|Cave-In-Rock|Cave-In-Rock village
17|11982|Cedar Point|Cedar Point village
17|12008|Cedarville|Cedarville village
17|12151|Central City|Central City village
17|12164|Centralia|Centralia city
17|12203|Centreville|Centreville city
17|12268|Cerro Gordo|Cerro Gordo village
17|12294|Chadwick|Chadwick village
17|12385|Champaign|Champaign city
17|12450|Chandlerville|Chandlerville village
17|12476|Channahon|Channahon village
17|12528|Chapin|Chapin village
17|12567|Charleston|Charleston city
17|12684|Chatham|Chatham village
17|12710|Chatsworth|Chatsworth town
17|12801|Chebanse|Chebanse village
17|12931|Chenoa|Chenoa city
17|12970|Cherry|Cherry village
17|13074|Cherry Valley|Cherry Valley village
17|13139|Chester|Chester city
17|13165|Chesterfield|Chesterfield village
17|14000|Chicago|Chicago city
17|14026|Chicago Heights|Chicago Heights city
17|14065|Chicago Ridge|Chicago Ridge village
17|14117|Chillicothe|Chillicothe city
17|14273|Chrisman|Chrisman city
17|14286|Christopher|Christopher city
17|14351|Cicero|Cicero town
17|14442|Cisco|Cisco village
17|14455|Cisne|Cisne village
17|14468|Cissna Park|Cissna Park village
17|14533|Claremont|Claremont village
17|14572|Clarendon Hills|Clarendon Hills village
17|14715|Clay City|Clay City village
17|14767|Clayton|Clayton village
17|14845|Clear Lake|Clear Lake village
17|14923|Cleveland|Cleveland village
17|14936|Clifton|Clifton village
17|15001|Clinton|Clinton city
17|15170|Coal City|Coal City village
17|15209|Coalton|Coalton village
17|15235|Coal Valley|Coal Valley village
17|15261|Coatsburg|Coatsburg village
17|15300|Cobden|Cobden village
17|15352|Coffeen|Coffeen city
17|15378|Colchester|Colchester city
17|15469|Coleta|Coleta village
17|15495|Colfax|Colfax village
17|15599|Collinsville|Collinsville city
17|15664|Colona|Colona city
17|15807|Colp|Colp village
17|15833|Columbia|Columbia city
17|15846|Columbus|Columbus village
17|15989|Compton|Compton village
17|16054|Concord|Concord village
17|16119|Congerville|Congerville village
17|16210|Cooksville|Cooksville village
17|16366|Cordova|Cordova village
17|16405|Cornell|Cornell village
17|16470|Cortland|Cortland town
17|16613|Coulterville|Coulterville village
17|16691|Country Club Hills|Country Club Hills city
17|16873|Countryside|Countryside city
17|17055|Cowden|Cowden village
17|17185|Crainville|Crainville village
17|17289|Creal Springs|Creal Springs city
17|17406|Crescent City|Crescent City village
17|17458|Crest Hill|Crest Hill city
17|17471|Creston|Creston village
17|17497|Crestwood|Crestwood village
17|17523|Crete|Crete village
17|17549|Creve Coeur|Creve Coeur village
17|17783|Crossville|Crossville village
17|17887|Crystal Lake|Crystal Lake city
17|17991|Cuba|Cuba city
17|18030|Cullom|Cullom village
17|18147|Curran|Curran village
17|18225|Cutler|Cutler village
17|18251|Cypress|Cypress village
17|18303|Dahlgren|Dahlgren village
17|18342|Dakota|Dakota village
17|18420|Dallas City|Dallas City city
17|18446|Dalton City|Dalton City village
17|18459|Dalzell|Dalzell village
17|18472|Damiansville|Damiansville village
17|18485|Dana|Dana village
17|18498|Danforth|Danforth village
17|18537|Danvers|Danvers village
17|18563|Danville|Danville city
17|18628|Darien|Darien city
17|18706|Davis|Davis village
17|18719|Davis Junction|Davis Junction village
17|18745|Dawson|Dawson village
17|18823|Decatur|Decatur city
17|18940|Deer Creek|Deer Creek village
17|18992|Deerfield|Deerfield village
17|19031|Deer Grove|Deer Grove village
17|19083|Deer Park|Deer Park village
17|19161|DeKalb|DeKalb city
17|19200|De Land|De Land village
17|19226|Delavan|Delavan city
17|19499|De Pue|De Pue village
17|19616|De Soto|De Soto village
17|19642|Des Plaines|Des Plaines city
17|19681|Detroit|Detroit village
17|19798|De Witt|De Witt village
17|19837|Diamond|Diamond village
17|19915|Dieterich|Dieterich village
17|20045|Divernon|Divernon village
17|20123|Dix|Dix village
17|20149|Dixmoor|Dixmoor village
17|20162|Dixon|Dixon city
17|20292|Dolton|Dolton village
17|20305|Dongola|Dongola village
17|20318|Donnellson|Donnellson village
17|20331|Donovan|Donovan village
17|20370|Dorchester|Dorchester village
17|20526|Dover|Dover village
17|20565|Dowell|Dowell village
17|20591|Downers Grove|Downers Grove village
17|20643|Downs|Downs village
17|20890|Du Bois|Du Bois village
17|21098|Dunfermline|Dunfermline village
17|21176|Dunlap|Dunlap village
17|21254|Dupo|Dupo village
17|21267|Du Quoin|Du Quoin city
17|21280|Durand|Durand village
17|21358|Dwight|Dwight village
17|21410|Eagarville|Eagarville village
17|21540|Earlville|Earlville city
17|21553|East Alton|East Alton village
17|21579|East Brooklyn|East Brooklyn village
17|21605|East Cape Girardeau|East Cape Girardeau village
17|21618|East Carondelet|East Carondelet village
17|21683|East Dubuque|East Dubuque city
17|21696|East Dundee|East Dundee village
17|21826|East Galesburg|East Galesburg village
17|21852|East Gillespie|East Gillespie village
17|21904|East Hazel Crest|East Hazel Crest village
17|22073|East Moline|East Moline city
17|22151|Easton|Easton village
17|22164|East Peoria|East Peoria city
17|22255|East St. Louis|East St. Louis city
17|22398|Eddyville|Eddyville village
17|22567|Edgewood|Edgewood village
17|22645|Edinburg|Edinburg village
17|22697|Edwardsville|Edwardsville city
17|22736|Effingham|Effingham city
17|22931|Elburn|Elburn village
17|22957|El Dara|El Dara village
17|23009|Eldorado|Eldorado city
17|23022|Eldred|Eldred village
17|23074|Elgin|Elgin city
17|23165|Elizabeth|Elizabeth village
17|23191|Elizabethtown|Elizabethtown village
17|23256|Elk Grove Village|Elk Grove Village village
17|23269|Elkhart|Elkhart village
17|23373|Elkville|Elkville village
17|23425|Elliott|Elliott village
17|23503|Ellis Grove|Ellis Grove village
17|23529|Ellisville|Ellisville village
17|23555|Ellsworth|Ellsworth village
17|23620|Elmhurst|Elmhurst city
17|23698|Elmwood|Elmwood city
17|23724|Elmwood Park|Elmwood Park village
17|23737|El Paso|El Paso city
17|23776|Elsah|Elsah village
17|23841|Elvaston|Elvaston village
17|23945|Elwood|Elwood village
17|23971|Emden|Emden village
17|24062|Emington|Emington village
17|24166|Energy|Energy village
17|24179|Enfield|Enfield village
17|24348|Equality|Equality village
17|24374|Erie|Erie village
17|24452|Essex|Essex village
17|24543|Eureka|Eureka city
17|24582|Evanston|Evanston city
17|24608|Evansville|Evansville village
17|24634|Evergreen Park|Evergreen Park village
17|24673|Ewing|Ewing village
17|24699|Exeter|Exeter village
17|24764|Fairbury|Fairbury city
17|24816|Fairfield|Fairfield city
17|24933|Fairmont City|Fairmont City village
17|24985|Fairmount|Fairmount village
17|25063|Fairview|Fairview village
17|25141|Fairview Heights|Fairview Heights city
17|25375|Farina|Farina village
17|25414|Farmer City|Farmer City city
17|25440|Farmersville|Farmersville village
17|25531|Farmington|Farmington city
17|25713|Fayetteville|Fayetteville village
17|25895|Ferris|Ferris village
17|25960|Fidelity|Fidelity village
17|26012|Fieldon|Fieldon village
17|26077|Fillmore|Fillmore village
17|26116|Findlay|Findlay village
17|26194|Fisher|Fisher village
17|26233|Fithian|Fithian village
17|26311|Flanagan|Flanagan village
17|26350|Flat Rock|Flat Rock village
17|26454|Flora|Flora city
17|26480|Florence|Florence village
17|26571|Flossmoor|Flossmoor village
17|26662|Foosland|Foosland village
17|26710|Ford Heights|Ford Heights village
17|26753|Forest City|Forest City village
17|26935|Forest Park|Forest Park village
17|26987|Forest View|Forest View village
17|27026|Forrest|Forrest village
17|27065|Forreston|Forreston village
17|27091|Forsyth|Forsyth village
17|27442|Fox Lake|Fox Lake village
17|27533|Fox River Grove|Fox River Grove village
17|27624|Frankfort|Frankfort village
17|27663|Franklin|Franklin village
17|27689|Franklin Grove|Franklin Grove village
17|27702|Franklin Park|Franklin Park village
17|27806|Freeburg|Freeburg village
17|27858|Freeman Spur|Freeman Spur village
17|27884|Freeport|Freeport city
17|28144|Fulton|Fulton city
17|28170|Fults|Fults village
17|28261|Galatia|Galatia village
17|28300|Galena|Galena city
17|28326|Galesburg|Galesburg city
17|28430|Galva|Galva city
17|28638|Gardner|Gardner village
17|28742|Garrett|Garrett village
17|28807|Gays|Gays village
17|28846|Geneseo|Geneseo city
17|28872|Geneva|Geneva city
17|28898|Genoa|Genoa city
17|28963|Georgetown|Georgetown city
17|29041|Germantown|Germantown village
17|29080|Germantown Hills|Germantown Hills village
17|29093|German Valley|German Valley village
17|29125|Gibson City|Gibson City city
17|29145|Gifford|Gifford village
17|29171|Gilberts|Gilberts village
17|29236|Gillespie|Gillespie city
17|29275|Gilman|Gilman city
17|29392|Girard|Girard city
17|29431|Gladstone|Gladstone village
17|29483|Glasford|Glasford village
17|29496|Glasgow|Glasgow village
17|29639|Glen Carbon|Glen Carbon village
17|29652|Glencoe|Glencoe village
17|29730|Glendale Heights|Glendale Heights village
17|29756|Glen Ellyn|Glen Ellyn village
17|29938|Glenview|Glenview village
17|30029|Glenwood|Glenwood village
17|30094|Godfrey|Godfrey village
17|30120|Godley|Godley village
17|30133|Golconda|Golconda city
17|30159|Golden|Golden village
17|30250|Golden Gate|Golden Gate village
17|30328|Golf|Golf village
17|30445|Goodfield|Goodfield village
17|30458|Good Hope|Good Hope village
17|30575|Goreville|Goreville village
17|30588|Gorham|Gorham village
17|30653|Grafton|Grafton city
17|30757|Grand Ridge|Grand Ridge village
17|30770|Grand Tower|Grand Tower city
17|30835|Grandview|Grandview village
17|30926|Granite City|Granite City city
17|30978|Grantfork|Grantfork village
17|30991|Grant Park|Grant Park village
17|31017|Granville|Granville village
17|31121|Grayslake|Grayslake village
17|31165|Grayville|Grayville city
17|31368|Greenfield|Greenfield city
17|31446|Green Oaks|Green Oaks village
17|31524|Greenup|Greenup village
17|31563|Green Valley|Green Valley village
17|31576|Greenview|Greenview village
17|31589|Greenville|Greenville city
17|31667|Greenwood|Greenwood village
17|31732|Gridley|Gridley village
17|31771|Griggsville|Griggsville city
17|31992|Gulfport|Gulfport village
17|32018|Gurnee|Gurnee village
17|32200|Hainesville|Hainesville village
17|32395|Hamburg|Hamburg village
17|32408|Hamel|Hamel village
17|32434|Hamilton|Hamilton city
17|32499|Hammond|Hammond village
17|32525|Hampshire|Hampshire village
17|32564|Hampton|Hampton village
17|32616|Hanaford|Hanaford village
17|32668|Hanna City|Hanna City village
17|32707|Hanover|Hanover village
17|32746|Hanover Park|Hanover Park village
17|32850|Hardin|Hardin village
17|32967|Harmon|Harmon village
17|33136|Harrisburg|Harrisburg city
17|33227|Harristown|Harristown village
17|33279|Hartford|Hartford village
